timestamp,intersection_id,lane_id,direction,vehicle_count,average_speed_kmph,signal_phase,green_duration_sec,lane_occupancy_ratio,congestion_level
2025-06-06 07:42:00,C3,L1,N,13,47.48572481736127,Green,45,0.74,Medium
2025-06-06 07:42:00,D4,L2,W,13,40.166206744060595,Green,15,0.28,Medium
2025-06-06 07:42:00,C3,L2,W,24,27.30523233544036,Green,52,0.39,High
2025-06-06 07:44:00,C3,L1,N,18,19.496447595828506,Red,45,0.84,Low
2025-06-06 07:46:00,D4,L3,W,22,35.56065898304419,Red,44,0.15,Low
2025-06-06 07:48:00,C3,L2,E,22,29.188164801091386,Yellow,18,0.31,Low
2025-06-06 07:52:00,B2,L1,E,22,42.072670095439,Green,78,0.34,Medium
2025-06-06 07:52:00,D4,L1,S,25,39.370654809342504,Red,85,0.77,Medium
2025-06-06 07:54:00,B2,L2,N,18,50.30027125178924,Red,62,0.57,Medium
2025-06-06 07:56:00,D4,L1,E,17,41.54217585889594,Red,53,0.8,Low
2025-06-06 07:56:00,A1,L1,S,16,45.846676791502475,Red,18,0.31,Low
2025-06-06 07:58:00,A1,L3,W,22,36.185653239648765,Red,41,0.53,Low
2025-06-06 07:58:00,A1,L1,N,20,26.38451658249978,Yellow,47,0.83,Medium
2025-06-06 07:58:00,A1,L3,E,17,40.04067124693799,Green,73,0.75,Low
2025-06-06 07:58:00,B2,L3,N,27,41.28232841747331,Yellow,82,0.14,High
2025-06-06 08:00:00,B2,L3,N,23,41.31876502258964,Red,61,0.22,Medium
2025-06-06 08:02:00,A1,L1,N,24,30.235080178257107,Green,27,0.43,Low
2025-06-06 08:04:00,D4,L2,S,24,39.2197450072976,Green,12,0.16,Medium
2025-06-06 08:06:00,C3,L3,N,16,50.72772255488233,Green,44,0.63,Low
2025-06-06 08:08:00,A1,L1,S,22,44.39886204764484,Red,88,0.38,Low
2025-06-06 08:08:00,D4,L3,N,14,52.82735274667657,Green,31,0.15,High
2025-06-06 08:10:00,D4,L2,N,26,37.36318037801711,Red,46,0.81,Low
2025-06-06 08:12:00,C3,L3,N,25,43.97482442153144,Red,37,0.66,Medium
2025-06-06 08:14:00,D4,L1,N,18,24.577204640481497,Green,89,0.21,Medium
2025-06-06 08:20:00,A1,L3,W,15,43.19775475058046,Green,26,0.65,Medium
2025-06-06 08:22:00,C3,L3,E,25,48.624507521377296,Green,57,0.9,Medium
2025-06-06 08:24:00,A1,L2,S,14,22.51531332535492,Red,69,0.59,Low
2025-06-06 08:24:00,A1,L1,N,17,34.62174410460892,Red,45,0.73,Medium
2025-06-06 08:26:00,C3,L3,E,20,30.609871001749518,Red,20,0.28,Medium
2025-06-06 08:26:00,A1,L1,W,25,37.92017835033776,Yellow,64,0.87,Low
2025-06-06 08:28:00,A1,L2,N,27,27.784804564303176,Red,40,0.11,Low
2025-06-06 08:30:00,C3,L1,E,22,47.75182787510909,Green,47,0.43,Medium
2025-06-06 08:30:00,C3,L3,W,21,40.126970961721135,Red,89,0.86,High
2025-06-06 08:30:00,D4,L1,E,14,31.029449047257508,Red,50,0.54,Low
2025-06-06 08:32:00,C3,L3,S,29,56.44972431445419,Green,71,0.58,Low
2025-06-06 08:34:00,A1,L1,S,23,36.709145089728324,Green,43,0.7,Medium
2025-06-06 08:34:00,D4,L2,W,23,36.20976844250397,Red,43,0.94,Medium
2025-06-06 08:36:00,B2,L2,N,28,46.42360165697257,Red,65,0.28,Low
2025-06-06 08:36:00,B2,L3,S,15,41.886938882108886,Green,23,0.21,High
2025-06-06 08:38:00,B2,L3,S,17,29.376735113172998,Yellow,71,0.22,Medium
2025-06-06 08:40:00,A1,L1,W,27,29.811534592138692,Red,53,0.54,High
2025-06-06 08:40:00,C3,L3,E,21,49.65005071352639,Red,30,0.67,Low
2025-06-06 08:40:00,D4,L1,E,26,42.541805241782754,Yellow,10,0.71,High
2025-06-06 08:44:00,A1,L3,E,14,41.52832280757599,Green,67,0.35,High
2025-06-06 08:46:00,B2,L1,E,11,35.47063665799163,Red,80,0.27,Low
2025-06-06 08:46:00,A1,L3,N,23,52.34077830481283,Green,58,0.37,Low
2025-06-06 08:46:00,D4,L3,N,12,32.92752219736719,Green,75,0.5,High
2025-06-06 08:50:00,C3,L1,W,19,38.58527533929432,Green,70,0.33,Medium
2025-06-06 08:52:00,B2,L1,N,17,35.837657180375004,Red,37,0.95,Low
2025-06-06 08:52:00,A1,L3,S,19,35.32247756490159,Red,62,0.8,Low
2025-06-06 08:52:00,A1,L2,S,19,36.26403951231984,Green,52,0.15,Medium
2025-06-06 09:02:00,B2,L1,S,23,40.855645590128056,Red,62,0.61,Low
2025-06-06 09:02:00,C3,L3,S,16,39.23045230709788,Green,28,0.27,Low
2025-06-06 09:04:00,D4,L3,W,18,37.708882348971514,Green,11,0.32,Low
2025-06-06 09:04:00,C3,L3,W,18,52.884890830729645,Yellow,25,0.13,Low
2025-06-06 09:06:00,B2,L1,E,23,22.276132159999193,Green,69,0.65,Low
2025-06-06 09:06:00,C3,L1,E,16,29.719709338500483,Green,11,0.28,Medium
2025-06-06 09:08:00,D4,L3,E,19,41.936803510881674,Red,70,0.55,Low
2025-06-06 09:10:00,B2,L3,S,17,34.05841571591614,Red,74,0.98,Medium
2025-06-06 09:10:00,D4,L3,N,28,43.36734364689776,Green,70,0.69,Medium
2025-06-06 09:10:00,C3,L2,S,17,41.097920807698635,Green,43,0.84,Low
2025-06-06 09:12:00,A1,L1,S,18,28.048681377045945,Green,15,0.68,High
2025-06-06 09:16:00,B2,L1,E,13,62.2457258275233,Red,35,0.27,Medium
2025-06-06 09:22:00,D4,L3,E,14,45.05915855914551,Red,87,0.47,Low
2025-06-06 09:22:00,A1,L2,W,14,57.14699376148583,Green,44,0.62,Low
2025-06-06 09:26:00,D4,L2,S,22,50.82013369436919,Green,16,0.71,Medium
2025-06-06 09:26:00,B2,L2,E,17,20.736074301421205,Red,25,0.45,Low
2025-06-06 09:26:00,C3,L1,W,15,33.409692973519,Red,89,0.73,High
2025-06-06 09:30:00,C3,L3,N,17,34.25189921508146,Green,30,0.69,Low
2025-06-06 09:32:00,D4,L2,W,19,38.24656725035697,Red,18,0.82,Low
2025-06-06 09:36:00,A1,L2,E,20,46.56837983123273,Green,24,0.14,High
2025-06-06 09:36:00,C3,L2,W,18,40.19205419153364,Green,77,0.44,Medium
2025-06-06 09:42:00,B2,L2,S,19,44.511120876428194,Red,19,0.33,High
2025-06-06 09:46:00,B2,L3,E,15,40.08117599835532,Red,66,0.16,Low
2025-06-06 09:46:00,D4,L1,E,20,36.53869045278285,Green,56,0.26,Medium
2025-06-06 09:48:00,B2,L1,N,26,37.7192790094183,Green,83,0.11,High
2025-06-06 09:50:00,D4,L3,N,18,48.0642530521997,Red,24,0.2,Low
2025-06-06 09:52:00,C3,L3,W,17,24.988581557036866,Red,46,0.99,High
2025-06-06 09:52:00,B2,L2,N,27,41.85715054497497,Green,19,0.31,Medium
2025-06-06 09:58:00,D4,L1,E,29,61.5430574737632,Red,66,0.54,Low
2025-06-06 10:00:00,D4,L1,N,14,51.48731414983704,Green,42,0.34,High
2025-06-06 10:04:00,D4,L1,N,21,44.56681610829922,Green,45,0.28,Medium
2025-06-06 10:04:00,C3,L1,N,29,34.86225364430995,Green,63,0.25,Low
2025-06-06 10:06:00,C3,L1,W,14,52.47649091100611,Green,16,0.52,Low
2025-06-06 10:06:00,D4,L2,E,19,21.127661734766626,Green,34,0.69,Medium
2025-06-06 10:12:00,B2,L2,S,22,41.742444269182776,Green,59,0.35,Medium
2025-06-06 10:14:00,C3,L2,S,19,54.6597298630532,Green,45,0.88,Medium
2025-06-06 10:14:00,A1,L3,S,17,49.201012138461444,Green,19,0.83,Low
2025-06-06 10:16:00,D4,L1,W,25,46.4467717644506,Green,20,0.63,Low
2025-06-06 10:16:00,C3,L2,E,21,25.9544189520431,Green,30,0.71,Medium
2025-06-06 10:20:00,B2,L1,W,13,42.72011650067992,Red,23,0.99,High
2025-06-06 10:20:00,B2,L1,S,18,40.439048736688754,Red,68,0.4,High
2025-06-06 10:20:00,D4,L3,W,21,43.78082068217864,Green,80,0.83,Medium
2025-06-06 10:22:00,C3,L1,W,28,35.117156569896316,Red,65,0.38,Low
2025-06-06 10:24:00,B2,L2,N,16,53.2622414687885,Green,10,0.96,Low
2025-06-06 10:24:00,D4,L3,E,17,37.615042418071084,Red,81,0.84,Low
2025-06-06 10:26:00,C3,L2,S,15,54.82895485267492,Green,48,0.67,Low
2025-06-06 10:28:00,C3,L2,S,23,25.61795336274879,Green,89,0.47,Medium
2025-06-06 10:28:00,B2,L3,E,20,57.24963081703803,Green,14,0.65,Medium
2025-06-06 10:28:00,C3,L1,E,15,30.82491804238989,Green,39,0.27,Low
2025-06-06 10:32:00,B2,L1,E,26,47.00908253953611,Green,55,0.21,Low
2025-06-06 10:34:00,A1,L3,S,16,38.69120836385504,Green,10,0.44,Low
2025-06-06 10:34:00,A1,L1,E,15,30.37207696538314,Red,88,0.33,Low
2025-06-06 10:36:00,C3,L1,W,21,37.54291189116682,Red,28,0.87,Low
2025-06-06 10:40:00,D4,L1,E,21,42.01637294031636,Red,71,0.22,Low
2025-06-06 10:40:00,C3,L1,W,19,29.16606061585334,Green,53,0.48,Medium
2025-06-06 10:42:00,C3,L1,S,18,54.117581351428676,Green,51,0.51,Low
2025-06-06 10:46:00,D4,L2,W,22,35.61737655853602,Red,53,0.95,High
2025-06-06 10:48:00,C3,L3,N,26,44.218995389141035,Green,36,0.67,Low
2025-06-06 10:48:00,D4,L1,N,15,39.92314372421014,Green,11,0.61,Medium
2025-06-06 10:52:00,C3,L1,E,18,33.30727093861485,Red,38,0.21,High
2025-06-06 10:54:00,C3,L3,E,21,47.8377756094184,Green,68,0.23,High
2025-06-06 10:54:00,B2,L1,W,30,43.757811288604316,Green,20,0.95,High
2025-06-06 10:54:00,C3,L3,E,24,48.94754576524807,Red,77,0.57,Medium
2025-06-06 10:58:00,B2,L3,S,23,41.498125408670184,Yellow,50,0.99,Low
2025-06-06 11:00:00,A1,L1,W,19,32.10837778788639,Green,54,0.12,Medium
2025-06-06 11:00:00,B2,L2,S,24,29.373529395039334,Yellow,33,0.24,Low
2025-06-06 11:04:00,B2,L3,E,19,48.82713061160839,Green,73,0.4,Low
2025-06-06 11:04:00,A1,L1,W,19,42.70989420868611,Red,79,0.56,Low
2025-06-06 11:14:00,D4,L3,N,24,29.883398264480604,Red,61,0.68,Low
2025-06-06 11:18:00,C3,L3,S,17,46.9390177422633,Red,16,0.26,Low
2025-06-06 11:18:00,B2,L3,W,19,32.238998590059346,Green,71,0.38,Medium
2025-06-06 11:18:00,D4,L1,S,21,26.75686899621735,Red,29,0.35,Low
2025-06-06 11:28:00,D4,L3,W,21,30.36380342594103,Green,50,0.3,Low
2025-06-06 11:32:00,B2,L1,W,19,28.636449511093467,Green,15,0.34,Low
2025-06-06 11:32:00,B2,L1,E,15,24.179169630599944,Green,12,0.18,High
2025-06-06 11:34:00,A1,L1,E,9,30.774048863796025,Red,22,0.32,Low
2025-06-06 11:36:00,C3,L2,S,14,44.26135724358177,Red,61,0.13,Medium
2025-06-06 11:38:00,C3,L1,N,16,38.7224630353819,Green,19,0.36,Low
2025-06-06 11:42:00,A1,L1,E,19,26.69109301446604,Red,79,0.41,Low
2025-06-06 11:44:00,B2,L3,W,16,41.65202757135674,Red,11,0.53,Low
2025-06-06 11:46:00,A1,L3,S,20,31.90680237304836,Green,42,0.83,Medium
2025-06-06 11:46:00,A1,L3,N,18,38.26455858147096,Green,82,0.16,Medium
2025-06-06 11:46:00,A1,L1,W,16,36.32616710578453,Red,23,0.99,Low
2025-06-06 11:46:00,D4,L2,W,11,48.86643359632923,Red,31,0.81,Medium
2025-06-06 11:56:00,B2,L2,N,26,31.560471782298375,Red,50,0.98,Low
2025-06-06 12:00:00,A1,L3,E,17,36.037098550628514,Yellow,11,0.44,Medium
2025-06-06 12:02:00,B2,L3,N,15,43.43396428399563,Green,58,0.45,Low
2025-06-06 12:02:00,A1,L1,W,21,44.43890180050196,Green,85,0.84,Low
2025-06-06 12:06:00,B2,L2,W,22,9.468466351003393,Green,11,0.18,Medium
2025-06-06 12:10:00,A1,L1,E,21,45.67012628564406,Red,78,0.84,Low
2025-06-06 12:12:00,A1,L1,W,18,35.22801248059036,Green,26,0.75,Medium
2025-06-06 12:12:00,B2,L2,E,26,35.25765967325287,Green,75,0.32,Medium
2025-06-06 12:14:00,A1,L3,N,22,27.149099529208076,Green,84,0.92,Low
2025-06-06 12:18:00,B2,L1,W,23,24.16168173220162,Red,24,0.55,Medium
2025-06-06 12:18:00,D4,L1,E,22,46.316708696348556,Red,18,0.33,Low
2025-06-06 12:24:00,C3,L1,E,13,41.70488402560339,Green,27,0.33,Medium
2025-06-06 12:24:00,A1,L2,E,20,56.57269076514464,Green,54,0.56,Medium
2025-06-06 12:26:00,A1,L3,E,16,46.59015119394441,Red,79,0.81,Low
2025-06-06 12:26:00,A1,L1,S,23,18.20061552883045,Green,56,0.19,Medium
2025-06-06 12:28:00,B2,L1,W,9,41.990457679400684,Red,14,0.2,Low
2025-06-06 12:30:00,B2,L2,N,26,32.30996580211033,Red,21,0.4,Low
2025-06-06 12:30:00,A1,L1,S,16,26.681776336218768,Red,23,0.83,Medium
2025-06-06 12:34:00,C3,L2,E,16,26.81882670431738,Red,20,0.89,Low
2025-06-06 12:34:00,B2,L1,N,19,57.26451191961533,Yellow,37,0.25,Low
2025-06-06 12:36:00,C3,L3,W,19,42.4219849632113,Green,68,0.54,High
2025-06-06 12:36:00,C3,L2,N,14,35.91331714079733,Red,31,0.8,Low
2025-06-06 12:38:00,D4,L3,S,26,48.37846755516738,Green,81,0.23,High
2025-06-06 12:38:00,B2,L3,E,24,22.521326327219395,Yellow,11,0.64,Low
2025-06-06 12:42:00,B2,L1,S,14,43.454142898152526,Green,41,0.56,Low
2025-06-06 12:42:00,B2,L3,W,23,29.666200899571106,Red,42,0.64,Low
2025-06-06 12:44:00,C3,L1,E,24,44.24638288147539,Yellow,34,0.39,Low
2025-06-06 12:44:00,A1,L3,W,15,27.34162410407147,Green,42,0.63,Medium
2025-06-06 12:48:00,D4,L1,E,26,35.89195930982454,Red,43,0.41,Low
2025-06-06 12:50:00,A1,L1,S,16,50.43703515313709,Green,53,0.93,High
2025-06-06 12:50:00,A1,L1,N,12,43.94803704886036,Red,21,0.12,Low
2025-06-06 12:50:00,A1,L1,S,15,32.771212712508174,Green,89,0.66,Low
2025-06-06 12:50:00,C3,L3,E,24,27.103992253926457,Green,41,0.51,Low
2025-06-06 12:52:00,C3,L1,E,20,27.287489307302117,Red,39,0.8,Medium
2025-06-06 12:54:00,C3,L2,W,23,46.08436125468359,Red,72,0.57,High
2025-06-06 12:54:00,C3,L2,N,20,42.83629665702903,Green,14,0.24,High
2025-06-06 12:54:00,B2,L3,E,19,54.179529487099934,Green,87,0.97,Low
2025-06-06 12:54:00,A1,L2,E,19,54.77444683540804,Red,66,0.6,Medium
2025-06-06 12:56:00,A1,L3,S,25,40.936848286735284,Green,69,0.8,Low
2025-06-06 12:58:00,D4,L2,E,18,42.50168403633662,Red,14,0.65,Low
2025-06-06 13:02:00,D4,L2,W,19,49.98647035654952,Red,25,0.65,Low
2025-06-06 13:02:00,B2,L2,N,15,31.672221222306497,Green,65,0.54,Low
2025-06-06 13:04:00,C3,L1,E,25,37.139157241286036,Red,53,0.46,High
2025-06-06 13:06:00,C3,L1,W,21,52.40825068963285,Red,72,0.47,High
2025-06-06 13:06:00,C3,L2,S,17,34.7386416230886,Green,25,0.12,Medium
2025-06-06 13:08:00,A1,L1,S,22,62.93619185246426,Green,18,0.57,Low
2025-06-06 13:10:00,B2,L1,N,16,44.52504055235227,Red,68,0.72,High
2025-06-06 13:12:00,C3,L3,S,21,48.46739065039916,Yellow,36,0.75,High
2025-06-06 13:14:00,A1,L1,W,19,28.371695662956387,Green,20,0.4,Medium
2025-06-06 13:18:00,B2,L2,W,11,27.78649472908337,Yellow,55,0.64,Low
2025-06-06 13:20:00,C3,L1,S,23,29.280240746701086,Green,61,0.33,Low
2025-06-06 13:20:00,B2,L1,W,13,47.381297910592465,Green,43,0.89,Low
2025-06-06 13:20:00,A1,L1,E,21,42.36300286942207,Red,16,0.52,Low
2025-06-06 13:24:00,C3,L2,W,26,32.838397429317084,Green,61,0.49,Low
2025-06-06 13:24:00,A1,L3,N,19,38.206223278692285,Red,46,0.56,Medium
2025-06-06 13:26:00,A1,L2,W,25,50.29856845879166,Yellow,86,0.59,Medium
2025-06-06 13:36:00,C3,L3,W,16,32.08019141601406,Green,26,0.39,Medium
2025-06-06 13:36:00,D4,L3,W,28,36.95761228569197,Red,70,0.24,Medium
2025-06-06 13:38:00,A1,L1,N,21,45.39878118704372,Red,14,0.37,High
2025-06-06 13:40:00,B2,L2,S,12,36.11452800737859,Green,66,0.37,Medium
2025-06-06 13:42:00,D4,L2,N,23,42.77496696179465,Red,21,0.1,High
2025-06-06 13:42:00,D4,L3,N,21,25.479339721895336,Green,26,0.43,Low
2025-06-06 13:46:00,B2,L1,S,18,28.012906932769972,Green,59,0.36,Medium
2025-06-06 13:52:00,A1,L3,N,20,44.812612129458,Red,11,0.82,High
2025-06-06 13:56:00,B2,L3,E,24,56.7653272226714,Green,37,0.37,Low
2025-06-06 13:56:00,B2,L1,S,26,46.1760884320939,Red,40,0.45,High
2025-06-06 13:58:00,B2,L1,N,26,33.6879673725951,Yellow,83,0.76,Medium
2025-06-06 13:58:00,B2,L2,W,20,54.001800475681904,Red,19,0.95,Medium
2025-06-06 14:02:00,D4,L2,S,16,42.188426938857305,Green,48,0.2,Low
2025-06-06 14:02:00,A1,L2,N,23,62.57039875342436,Green,79,0.81,High
2025-06-06 14:06:00,C3,L1,N,18,55.54520406966179,Red,53,0.24,High
2025-06-06 14:08:00,A1,L1,S,22,49.38382160202565,Green,15,0.43,Medium
2025-06-06 14:08:00,C3,L1,E,33,39.23547259349518,Red,22,0.55,Medium
2025-06-06 14:08:00,D4,L1,S,24,43.44591028280546,Green,29,0.96,High
2025-06-06 14:12:00,C3,L3,E,26,47.52464159068006,Red,30,0.9,Low
2025-06-06 14:16:00,C3,L1,S,25,58.44943862201444,Red,85,0.48,Low
2025-06-06 14:16:00,A1,L1,S,19,42.91795835290447,Red,88,0.71,Medium
2025-06-06 14:20:00,C3,L2,W,16,56.89614454926246,Yellow,30,0.17,High
2025-06-06 14:20:00,A1,L2,W,16,33.66096053226129,Red,78,0.39,Medium
2025-06-06 14:22:00,D4,L1,E,24,36.98449957965014,Yellow,24,0.21,High
2025-06-06 14:24:00,C3,L3,E,19,44.33186695380339,Red,79,0.88,Low
2025-06-06 14:30:00,C3,L2,S,26,41.10024924889241,Green,20,0.67,Low
2025-06-06 14:30:00,B2,L1,S,14,43.95354935682644,Green,48,0.14,Medium
2025-06-06 14:30:00,B2,L1,S,24,47.34180231980023,Green,54,0.77,Medium
2025-06-06 14:30:00,D4,L1,N,18,55.08254638633498,Red,53,0.37,High
2025-06-06 14:30:00,B2,L2,N,20,25.880730269859047,Green,22,0.26,Medium
2025-06-06 14:30:00,D4,L3,S,18,42.80129214567486,Yellow,49,0.42,High
2025-06-06 14:34:00,A1,L2,W,8,47.48983750289444,Green,69,1.0,Low
2025-06-06 14:38:00,A1,L1,N,20,36.64800564854397,Red,29,0.9,Low
2025-06-06 14:44:00,C3,L2,E,19,39.931791614492546,Green,85,0.28,Medium
2025-06-06 14:44:00,B2,L3,N,18,44.17144659597133,Yellow,69,0.46,Medium
2025-06-06 14:44:00,B2,L3,S,21,54.69038715629962,Red,45,0.85,Low
2025-06-06 14:48:00,A1,L1,E,15,45.344766180898674,Green,25,0.2,Low
2025-06-06 14:52:00,A1,L2,S,20,38.87159852922337,Red,48,0.8,Medium
2025-06-06 14:56:00,A1,L2,N,10,56.28713352972028,Green,29,0.35,High
2025-06-06 14:56:00,D4,L1,N,18,14.536178038301209,Green,23,0.94,Medium
2025-06-06 14:56:00,C3,L2,N,13,50.5199404814869,Yellow,86,0.25,High
2025-06-06 14:58:00,C3,L1,W,20,37.59570813973019,Green,10,0.31,High
2025-06-06 15:00:00,D4,L1,E,22,25.3949293225012,Green,76,0.67,Low
2025-06-06 15:04:00,A1,L2,N,24,30.294739490892958,Green,11,0.62,Medium
2025-06-06 15:08:00,B2,L1,W,17,34.43893239222997,Yellow,70,0.66,High
2025-06-06 15:08:00,C3,L3,N,20,53.468247402654995,Green,64,0.72,Low
2025-06-06 15:10:00,C3,L3,S,21,43.26533201475326,Red,65,0.68,Medium
2025-06-06 15:14:00,C3,L2,E,17,49.99979999490885,Yellow,43,0.93,Medium
2025-06-06 15:16:00,D4,L2,W,15,53.29431705094383,Green,79,0.88,High
2025-06-06 15:18:00,B2,L2,W,21,40.46696630999364,Red,22,0.4,Low
2025-06-06 15:18:00,D4,L1,N,20,44.20092250683779,Green,80,0.18,Low
2025-06-06 15:22:00,B2,L2,E,18,55.28187732715588,Red,80,0.96,Medium
2025-06-06 15:30:00,A1,L2,W,20,37.830918768969646,Red,65,0.29,Low
2025-06-06 15:34:00,A1,L1,N,24,27.758651354946934,Green,61,0.29,Low
2025-06-06 15:36:00,D4,L3,S,17,48.36172378891243,Green,44,0.29,Medium
2025-06-06 15:38:00,A1,L3,N,22,44.08628278254362,Green,20,0.26,Low
2025-06-06 15:38:00,B2,L2,W,17,35.25079168984151,Yellow,33,0.58,Medium
2025-06-06 15:38:00,D4,L1,N,25,45.244524760013796,Red,79,0.84,Low
2025-06-06 15:40:00,A1,L1,S,19,43.51727442435659,Red,27,0.81,Medium
2025-06-06 15:42:00,B2,L1,N,23,48.83943120928727,Green,27,0.43,Low
2025-06-06 15:44:00,D4,L3,E,16,40.59305832842714,Red,73,0.77,Low
2025-06-06 15:44:00,A1,L2,N,18,28.50740418075678,Green,40,0.62,Medium
2025-06-06 15:46:00,C3,L2,S,26,42.307354637730505,Green,71,0.35,Low
2025-06-06 15:46:00,B2,L1,N,19,41.39957346704619,Red,51,0.77,Low
2025-06-06 15:46:00,A1,L1,N,30,34.69713932211996,Green,45,0.65,Medium
2025-06-06 15:48:00,B2,L2,N,14,41.96416844750072,Red,70,0.33,Low
2025-06-06 15:50:00,A1,L2,S,22,21.787275024866737,Green,52,0.75,Medium
2025-06-06 15:52:00,D4,L2,W,16,40.19108472433769,Green,87,0.86,Low
2025-06-06 16:00:00,A1,L2,S,34,44.04636877976242,Red,67,0.63,Medium
2025-06-06 16:02:00,A1,L1,S,28,34.64296065324497,Green,80,0.2,Medium
2025-06-06 16:04:00,C3,L3,S,12,46.55682275474441,Green,61,0.15,Medium
2025-06-06 16:04:00,A1,L1,W,12,34.025727385528704,Red,69,0.44,Medium
2025-06-06 16:06:00,A1,L1,W,20,57.976514820063635,Green,10,0.42,Low
2025-06-06 16:06:00,B2,L3,W,16,49.04214684907527,Green,33,0.95,High
2025-06-06 16:06:00,B2,L1,N,16,40.05608783455156,Red,41,0.73,Medium
2025-06-06 16:08:00,D4,L2,W,28,47.69137414737108,Green,36,0.4,Low
2025-06-06 16:08:00,C3,L2,S,25,51.646032919630734,Green,67,0.67,Low
2025-06-06 16:10:00,C3,L2,S,28,39.3973671941614,Red,18,0.58,Low
2025-06-06 16:16:00,D4,L3,N,8,41.72731144418715,Red,50,0.36,Low
2025-06-06 16:20:00,A1,L2,E,18,37.23645032540697,Red,64,0.13,Medium
2025-06-06 16:22:00,B2,L1,S,24,33.42281860581581,Yellow,84,0.5,High
2025-06-06 16:28:00,B2,L2,E,15,50.07710404593324,Green,31,0.43,Low
2025-06-06 16:28:00,D4,L1,W,17,53.483095839700425,Green,35,0.66,Medium
2025-06-06 16:32:00,B2,L2,N,19,44.30172739978641,Green,24,0.19,Low
2025-06-06 16:34:00,B2,L3,E,20,41.52565716529354,Red,89,0.44,Low
2025-06-06 16:34:00,D4,L2,W,18,31.063257592221646,Red,81,0.79,Low
2025-06-06 16:40:00,C3,L3,E,19,53.05941399875711,Green,82,0.26,Medium
2025-06-06 16:40:00,D4,L2,E,23,25.28681487706487,Red,13,0.6,Low
2025-06-06 16:42:00,A1,L3,N,21,44.757880912896226,Green,37,0.76,Low
2025-06-06 16:44:00,A1,L1,N,26,59.32375771817329,Yellow,26,0.74,Medium
2025-06-06 16:44:00,D4,L3,E,18,45.40999415491878,Red,61,0.87,High
2025-06-06 16:46:00,A1,L3,N,28,35.9264060419572,Red,55,0.94,Medium
2025-06-06 16:50:00,C3,L1,W,22,37.66458753791346,Red,41,0.58,Medium
2025-06-06 16:50:00,B2,L3,S,14,54.68275258457288,Yellow,55,0.4,Medium
2025-06-06 16:50:00,B2,L1,E,22,59.581867579244914,Green,11,0.9,Medium
2025-06-06 16:50:00,B2,L3,E,16,39.048783253106215,Red,19,0.53,Medium
2025-06-06 16:52:00,D4,L3,S,20,38.48797415168886,Green,45,0.27,Low
2025-06-06 16:52:00,C3,L3,S,17,43.7592629998585,Green,74,0.54,Low
2025-06-06 16:52:00,C3,L3,N,29,53.41160732554071,Red,77,0.19,Low
2025-06-06 16:56:00,B2,L1,W,18,26.069443878051928,Green,13,0.87,Medium
2025-06-06 16:56:00,C3,L3,S,17,29.91925693619064,Green,48,0.87,Low
2025-06-06 16:58:00,A1,L3,W,29,33.51797018230276,Red,35,0.74,Low
2025-06-06 17:02:00,A1,L1,N,20,44.56168626852583,Green,30,0.2,Low
2025-06-06 17:02:00,D4,L3,N,14,22.37535092265366,Green,61,0.49,Medium
2025-06-06 17:10:00,B2,L3,S,21,49.02226831850182,Green,49,1.0,Low
2025-06-06 17:10:00,D4,L2,N,22,32.7274380381303,Red,79,0.28,Medium
2025-06-06 17:10:00,C3,L1,W,15,32.642965641810235,Green,88,0.11,Low
2025-06-06 17:12:00,D4,L1,S,27,36.99175034691671,Green,15,0.93,Low
2025-06-06 17:12:00,C3,L2,E,15,30.401495232109575,Green,89,0.82,High
2025-06-06 17:12:00,A1,L3,E,21,35.41861094030894,Green,50,0.11,Low
2025-06-06 17:14:00,A1,L3,N,32,25.856311891126023,Green,39,0.76,Low
2025-06-06 17:16:00,B2,L1,N,17,49.67673655706757,Green,82,0.93,Medium
2025-06-06 17:18:00,D4,L3,S,15,46.50440503252213,Red,20,0.46,High
2025-06-06 17:18:00,C3,L3,E,22,41.046423218486595,Red,54,0.34,Low
2025-06-06 17:18:00,A1,L2,N,14,32.51171374299111,Green,43,0.16,High
2025-06-06 17:20:00,A1,L3,N,22,53.56157900842791,Green,69,0.8,Medium
2025-06-06 17:20:00,B2,L2,E,18,44.46846330835055,Yellow,49,0.48,Low
2025-06-06 17:20:00,D4,L3,W,25,53.659351730130794,Yellow,65,0.1,Low
2025-06-06 17:22:00,A1,L1,N,19,45.8682377012411,Green,38,0.63,Medium
2025-06-06 17:22:00,C3,L2,E,15,37.09594560365135,Red,68,0.65,Low
2025-06-06 17:24:00,C3,L1,W,25,48.15232242686498,Green,19,0.37,Medium
2025-06-06 17:26:00,C3,L2,W,24,24.807921237007434,Red,34,0.71,High
2025-06-06 17:26:00,B2,L3,N,13,27.130469177533413,Red,59,0.53,Medium
2025-06-06 17:34:00,B2,L1,S,17,48.06154904400829,Green,23,0.26,High
2025-06-06 17:36:00,C3,L3,S,15,41.00939204644862,Red,49,0.66,Low
2025-06-06 17:36:00,A1,L3,W,21,49.90555862580142,Red,13,0.14,Medium
2025-06-06 17:40:00,B2,L3,N,12,49.392980033564946,Green,27,0.1,High
2025-06-06 17:42:00,C3,L1,W,15,39.44322687133311,Red,19,0.92,Medium
2025-06-06 17:48:00,B2,L3,E,15,43.396936897262655,Red,69,0.92,High
2025-06-06 17:48:00,B2,L3,S,17,29.33768259797318,Green,88,0.48,Low
